"","Grant Number","ZipFilter","MarketShare","value","Tx","Year","None","MCR","COM","MCD","Total","Sites","Att","ID","Expandor","SwitchEMR","eScripts","eDecisionSupport","InterOrgHITexchange","PatientPortals","UDSQualRep","UDSQualRep.levels","UDSQualRep.highlowuse","FirstSwitch","IMM2yo","Pap","ChildBMI","AdultBMI","Tobac","CRC","DepScrn","IMM2yo.denom","Pap.denom","ChildBMI.denom","AdultBMI.denom","Tobac.denom","CRC.denom","DepScrn.denom","TotalAccess","Zips","l.Sites","l.Total","Pct.NHA","Pct.NHB","Pct.HL","Pct.NHW","Pct.ESL","Pct.LessThan100pctFPL","Pct.LessThan200pctFPL","Pct.FarmWorker","Pct.Homeless","Pct.Children","TotalDeliveries","BirthsLT1500","Births1500to2499","BirthsGTE2500","TotalHTN","Sample","Controlcount","Pct.HBW","Pct.HTN.CNTRL","EIN","Unrestricted surplus (deficit) before depreciation","Surplus as a pct of before dep expenses","Unrestricted surplus (deficit) after depreciation","Surplus as a pct of after dep expenses","Total revenue (unrestricted & restricted)","Total revenue, pct change over prior year","Program services revenue","Membership dues","Investment income","Government grants","All other grants and contributions","Other revenue","Total expenses before depreciation","Total expenses, pct change over prior year","Personnel","Professional Fees","Occupancy","Interest","Pass-Through","All other expenses","Total Expenses(after depreciation)","One Month of Savings","Debt Principal Payment","Fixed Asset Additions","Total Full Costs(estimated)","Months of cash","Months of cash and investments","Months of estimated liquid unrestricted net assets","Cash","Investments","Receivables","Gross land, buildings and equipment (LBE)","Accumulated depreciation (pct of LBE)","Liabilities (as pct of assets)","Unrestricted net assets","Temporarily restricted net assets","Permanently restricted net assets","Total restricted net assets","Total net assets","Liabilities","Staffing","LBE.pct","Qcomp","CostOfCare","Liquidity","Profitability","Efficiency","NetWorth","Altmans.Z"
"191","H80CS00166",2,1.1353621424224,1,0,2019,3.3190075481238,20.0476723608653,36.2815558525046,40.3517642385063,27689,13,0,41,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,41.06,44.64,71.64,73.1,67.8,72.67,60.3,302,5264,5691,16593,14058,7720,13819,558,7,2.56494935746154,10.2287905013923,0.104734732204124,0.447831268734877,1.30376683881686,91.7801292932211,0.285311856693994,27.0216692870326,75.2683026864447,0,0.202246379428654,29.0981978402976,149,2,8,141,6958,6958,5299,94.6308724832215,76.1569416498994,"23-7036393",1342854,5.8,881138,0.037,24897115,0.007,0.797,0,0.004,0.141,0.049,0.008,23160999,0.079,0.767,0.031,0.025,0,0,0.177,23622715,1930083.25,0,843535,26396333.25,3.8,5.5,5.2,7401990,3184344,1684251,9474466,0.592,14.9,13966332,NA,NA,0,13966332,2080983.468,17764486.233,0.67837897595446,61.6014285714286,836.469319946549,0.642276350605018,0.0405213121827123,0.0798395920064754,0.0571140939597315,4.94192419462579
"192","H80CS00166",2,1.1353621424224,1,0,2020,2.20883534136546,20.0319797709356,34.6980514651197,40.5808418860628,26892,13,0,41,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,43.9,38.76,67.14,64.29,70,71.73,68.57,246,5245,5150,16175,13619,7498,12917,558,7,2.56494935746154,10.1995841235889,0.107339823074361,0.484879890439353,1.31398748935855,91.3091757041862,0.244290631824407,26.3784000534652,72.7728396711889,0,0.170263167635193,27.2939260465633,164,NA,NA,149,6957,6957,5153,90.8536585365854,74.0692827368118,"23-7036393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6271428571429,NA,NA,NA,NA,NA,NA
"193","H80CS00170",2,1.0994053971642,1,0,2015,13.7068004459309,11.3266443701226,31.9342251950948,43.0323299888517,17940,7,0,42,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,88.62,40.89,72.08,36.52,88.87,27.46,11.21,246,2399,4216,6797,6143,2087,8119,308,4,1.94591014905531,9.79478813561279,0.785953177257525,5.34559643255295,13.1438127090301,71.371237458194,7.21293199554069,29.4763513513513,52.5337837837838,6.69453734671126,0.32329988851728,40.1950947603122,35,0,1,34,1556,1556,991,97.1428571428571,63.6889460154242,"16-1020913",2121739,18.5,1770081,0.15,13571677,0.215,0.687,0,0,0.29,0.014,0.01,11449938,0.089,0.715,0.04,0.028,0.005,0,0.211,11801596,954161.5,0,1780880,14536637.5,3.2,3.2,3.9,3028463,0,1519374,9830348,0.484,27.7,7068284,0,0,0,7068284,1957914.668,8186705.67,1.39076867879106,52.2357142857143,638.235117056856,0.491597792071809,0.123108792938747,0.147566539170278,0.026101083032491,4.64526946137976
"194","H80CS00170",2,1.0994053971642,1,0,2016,11.9278909022978,13.8987483654026,32.1221744815991,42.0511862507005,21412,8,0,42,0,0,100,100,0,100,"We use the EHR in combination with another data analytic system",3,100,NA,40.17,40.46,73.67,34.98,84.94,32.81,26.45,346,2815,5028,8676,7775,3279,9564,338,4,2.07944154167984,9.97170679151327,0.789277040911638,4.90846254436764,11.4141602839529,75.3362600410984,6.33756771903606,15.2845143735952,28.605228912812,8.3317765738838,0.303568092658322,38.7866616850364,28,2,1,25,3059,3059,2057,89.2857142857143,67.2441974501471,"16-1020913",884755,6.3,486416,0.033,15025232,0.107,0.671,0,0,0.294,0.034,0,14140477,0.235,0.7,0.068,0.027,0.005,0,0.2,14538816,1178373.08,189726,701313,16608228.08,2.8,2.8,3.2,3353768,0,1512710,10230894,0.474,26.8,7554700,0,0,0,7554700,2024659.6,9898333.9,1.3542422597853,47.64,660.399635718289,0.500398347473984,0.0322185874468749,0.0586032456509649,0.0273134328358209,3.81013866975824
"195","H80CS00170",2,1.0994053971642,1,0,2017,8.51422945285761,15.2562239204838,32.7019550846266,43.527591542032,21329,8,0,42,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,44.41,39.68,77.01,30.25,86.69,39.79,37.53,295,3009,5064,9007,6891,3335,9404,338,4,2.07944154167984,9.96782292804102,0.703267851282292,4.64156781846313,10.2677106287215,78.5315767265226,5.37296638379671,8.78471785848938,19.6933517657409,7.26710112991701,0.36101083032491,36.9543813587135,26,1,0,25,3250,3250,2094,96.1538461538462,64.4307692307692,"16-1020913",2087586,13.5,1639268,0.103,17568360,0.169,0.615,0,0,0.258,0.127,0,15480774,0.095,0.692,0.07,0.029,0.004,0,0.204,15929092,1290064.5,208983,0,17428139.5,4,4,4,5096905,0,1391475,10636519,0.498,23,9193968,0,0,0,9193968,2114612.64,10712695.608,1.15690189480755,50.7657142857143,725.808711144451,0.536877210195517,0.0957242433955377,0.121903551080798,0.0334782608695652,4.68831956952805
"196","H80CS00170",2,1.0994053971642,1,0,2018,5.68558832886425,15.7069490524019,32.7682588737899,45.8392037449439,22003,8,0,42,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,47.04,37.65,81.38,32.24,86.2,44.71,54.06,338,3230,4870,9690,7324,3532,8895,338,4,2.07944154167984,9.99893408668014,0.677180384493024,3.97218561105304,10.3076853156388,78.9210562196064,5.34927055401536,25.6918994060407,56.6536079868571,6.46275507885288,0.322683270463119,35.4360768986047,9,0,0,9,3371,3371,2154,100,63.8979531296351,"16-1020913",1737521,10.4,1265542,0.073,18486906,0.052,0.616,0,0,0.292,0.092,0,16749385,0.082,0.713,0.032,0.03,0.003,0,0.221,17221364,1395782.08,167235,3062358,21846739.08,2.3,2.3,2.7,3174051,0,1962401,13593543,0.417,21.4,10459510,0,0,0,10459510,2238335.14,11942311.505,1.29963478212651,54.7542857142857,761.231877471254,0.558436347687226,0.0675676635258045,0.0927667626179292,0.0367289719626168,4.54557108927555
"197","H80CS00170",2,1.0994053971642,1,0,2019,5.35065601094064,16.0476943459122,33.9800846190008,44.6215650241463,23399,6,0,42,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,46.77,41.33,82.99,47.19,92.6,46.25,47.1,310,3523,4939,10599,8148,3855,9479,301,4,1.79175946922805,10.0604485653899,0.756442583016368,4.18821317150306,10.3038591392795,78.011880849609,6.1156459677764,30.5361838344575,62.6729164284898,6.65413051839822,0.247873840762426,34.0270951750075,11,0,1,10,3515,3515,2186,90.9090909090909,62.1906116642959,"16-1020913",2117351,12.1,1439205,0.079,19577535,0.059,0.61,0,0.002,0.281,0.106,0,17460184,0.042,0.706,0.045,0.037,0.006,0,0.206,18138330,1455015.33,0,963089,20556434.33,4.8,4.8,4.6,6920174,0,1465683,14466498,0.432,29,11898715,NA,NA,0,11898715,3450627.35,12326889.904,1.21580338717248,57.7471428571429,746.193598017009,0.520677846987761,0.0629784107589787,0.0926535142658164,0.0244827586206897,4.26929480773199
"198","H80CS00170",2,1.0994053971642,1,0,2020,4.68324765648624,13.010281221651,36.1808285455095,40.8602963410946,26456,11,0,42,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,54.86,31.69,66.46,34.32,83.98,49.28,41.69,381,4872,5382,11872,7958,4913,12099,498,4,2.39789527279837,10.1832382546616,0.637946562593816,3.19723806664665,7.38141699189433,77.274091864305,5.27994596217352,30.8825065274151,62.5378590078329,4.18042629840889,0.21014710297208,31.5483338336836,NA,NA,0,NA,4202,4202,2534,NA,60.3046168491195,"16-1020913",4225926,19.6,3402635,0.152,25771472,0.316,0.581,0,0.001,0.346,0.071,0,21545546,0.234,0.682,0.049,0.055,0.005,0,0.21,22368837,1795462.17,202493,1542447,25909239.17,6.2,6.2,5.1,11182841,0,2365303,15861332,0.437,33.3,15301350,NA,NA,0,15301350,5095349.55,14694062.372,1.03659690158058,51.7542857142857,814.391669186574,0.52028638660546,0.115698593201729,0.143692665588465,0.02003003003003,4.77690235425547
"199","H80CS00171",1,0.432050911194677,1,0,2015,3.29699978415713,8.97906324195985,22.5178070364774,65.2061299374056,18532,3,0,43,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,75.56,83.64,68.54,37.03,78.49,18.59,72.49,311,5368,4247,9315,8491,2867,9250,144,3,1.09861228866811,9.82725424653654,7.03108137276063,13.7923591625297,33.2182171379236,38.5441398661774,34.5942154111807,82.7883985468406,91.4001548448574,1.04683790200734,1.71055471616663,32.8728685516944,272,4,14,255,1933,1933,1403,93.75,72.5814795654423,"16-1294447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.0485714285714,NA,NA,NA,NA,NA,NA
"200","H80CS00171",1,0.432050911194677,1,0,2016,2.39369760630239,9.17584082415918,24.8106251893748,63.6198363801636,19802,3,0,43,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,35.19,82.59,83.85,59.39,79.44,29.87,79.52,324,5771,4260,9947,10034,3231,9660,144,3,1.09861228866811,9.89353822168246,6.87809312190688,14.2510857489143,34.2187657812342,38.2941117058883,34.3652156347844,83.838828645346,92.2221610612649,1.07059892940107,1.2978487021513,31.7392182607817,260,6,11,248,2459,2459,1722,95.3846153846154,70.0284668564457,"16-1294447",623165,4.2,149252,0.01,15356906,0.335,0.799,0,0,0.191,0.01,0,14733741,0.283,0.727,0.019,0.039,0.001,0,0.214,15207654,1227811.75,298054,0,16733519.75,0.5,0.5,1.3,581765,0,1923926,5359417,0.635,27,3413081,0,0,0,3413081,921531.87,10711429.707,1.57025778175203,64.2642857142857,744.053176446823,0.433952210192155,0.0189764717788999,0.0792315884282835,0.027037037037037,3.4694149599867
"201","H80CS00171",1,0.432050911194677,1,0,2017,2.4958473529537,11.8403679884152,22.7948379402871,62.8689467183441,23479,4,0,43,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,46.6,85.18,89.33,81.25,93.69,34.31,84.31,324,6600,4725,11645,11244,3801,11261,188,3,1.38629436111989,10.0638616835973,7.42791430640146,16.07393841305,32.4843477149793,38.7921121001746,33.762085267686,83.6638380904842,97.3317602214457,0.660164402231782,1.23940542612547,30.3888581285404,291,3,16,269,2650,2650,1862,92.4398625429553,70.2641509433962,"16-1294447",3945623,19.6,3482343,0.169,24064164,0.567,0.809,0,0,0.159,0.032,0,20118541,0.365,0.719,0.023,0.03,0,0,0.228,20581821,1676545.08,0,6049094,28307460.08,1.3,1.3,2.1,2259242,0,2381820,11408386,0.339,44.9,6895424,0,0,0,6895424,3096045.376,14465230.979,1.65448651163438,73.5242857142857,856.873844712296,0.429636209295173,0.216975873562754,0.245841663837909,0.012271714922049,5.19069616244982
"202","H80CS00171",1,0.432050911194677,1,0,2018,3.08458479712775,10.7053237076786,24.522256109331,61.6878353858626,25903,4,0,43,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,52.62,87.28,91.99,91.92,84.22,43.91,86.52,344,7403,5378,13195,12674,4327,12784,188,3,1.38629436111989,10.1621140710957,8.27703354823766,17.3145967648535,32.0696444427286,38.5785430259043,33.1081341929506,83.461756833482,93.5396220293617,0.586804617225804,1.64459715090916,30.2204377871289,373,6,43,328,3490,3490,2416,87.9356568364611,69.2263610315186,"16-1294447",849708,3.4,150584,0.006,26201054,0.089,0.815,0,0.001,0.156,0.027,0.001,25351346,0.26,0.67,0.032,0.025,0.011,0,0.262,26050470,2112612.17,0,1990271,30153353.17,1.2,1.2,1.8,2563415,0,3129494,13398656,0.341,53.1,7046008,0,0,0,7046008,3741430.248,16985401.82,1.90159534306518,76.9228571428571,978.703084584797,0.369063929541659,0.00788746234266285,0.0445069851528672,0.00883239171374765,2.75513345655707
"203","H80CS00171",1,0.432050911194677,1,0,2019,4.21092854413451,12.0290408865113,12.39587313718,71.3641574321743,26170,5,0,43,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,44.77,88.59,94.15,94.22,76.14,45.81,87.63,344,7631,5365,13312,12799,4383,12636,228,3,1.6094379124341,10.1723689955242,7.88689338937715,17.9136415743217,33.1524646541842,34.7764615972488,31.9029423003439,83.9784557257125,94.3687447244664,0.561711883836454,1.79594956056553,30.3706534199465,412,8,35,375,3486,3486,2432,91.0194174757282,69.7647733792312,"16-1294447",-448838,-1.6,-1370806,-0.047,27977684,0.068,0.831,0,0,0.151,0.017,0.001,27946532,0.102,0.681,0.025,0.023,0.01,0,0.261,28868500,2328877.67,287509,0,31484886.67,0.3,0.3,1.1,652437,0,3361671,13964336,0.393,56.3,5675202,NA,NA,0,5675202,3195138.726,19031588.292,2.46058836319835,75.9014285714286,1067.88429499427,0.31566702880405,-0.0762471991458215,0.00173274172114116,0.0077619893428064,1.84200395291521
"204","H80CS00171",1,0.432050911194677,1,0,2020,2.14595660749507,11.8145956607495,22.9980276134122,60.9861932938856,25350,5,0,43,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,44.16,87.85,91.76,93.68,92.22,47.37,86.56,385,7673,5046,12886,13283,4292,13045,228,3,1.6094379124341,10.1405340090193,6.98277895730125,17.7046473224817,34.2022489580876,35.7710151765354,22.2615396713061,85.0729803122879,95.1247454175153,0.290949123220885,4.12046866399308,28.8590076275851,412,NA,32,379,3820,3820,2416,91.9902912621359,63.2460732984293,"16-1294447",3605929,11.8,2572173,0.082,34088281,0.218,0.712,0,0,0.213,0.074,0.001,30482352,0.091,0.678,0.015,0.021,0.009,0,0.277,31516108,2540196,163459,4783835,39003598,0.6,0.6,0.5,1641444,0,4432380,18748171,0.348,56.4,8247375,NA,NA,0,8247375,4651519.5,20667034.656,2.27322887585444,77.6571428571428,1202.45964497041,0.33226076308532,0.103624748937384,0.145271522293031,0.00773049645390071,3.50178893846133
"205","H80CS00173",2,1.08709106984969,1,0,2015,20.4891555145362,21.912013536379,38.0479926165205,19.5508383325642,13002,12,0,44,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2019,61.43,44.29,55.71,58.57,93.34,47.14,42.86,115,2791,2386,9590,8703,4183,9560,308,5,2.484906649788,9.47285847076441,0.399938471004461,41.8935548377173,2.73034917704968,52.6995846792801,2.03045685279188,42.7820267686424,75.2987571701721,0.815259190893709,1.06906629749269,23.396400553761,10,0,0,10,3244,70,47,100,67.1428571428571,"54-1282624",941703,13.9,624940,0.088,7726829,0.093,0.545,0,0,0.305,0.145,0.005,6785126,-0.001,0.707,0.106,0.026,0,0,0.16,7101889,565427.17,0,0,7667316.17,1.6,1.6,2.8,883298,0,922654,5940978,0.557,5.8,4236710,0,0,0,4236710,245729.18,4797084.082,1.40226213264538,57.62,521.852484233195,0.546888896633892,0.0806693748362255,0.121558217255093,0.162413793103448,4.83797902659728
"206","H80CS00173",2,1.08709106984969,1,0,2016,19.7416974169742,22.8614558872861,38.3428379738343,19.0540087219054,11924,11,0,44,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2019,44.29,51.43,59.58,57.14,85.89,43.57,50,106,2664,1821,7767,7841,3711,7438,268,5,2.39789527279837,9.38630845479796,0.478027507547803,41.9070781616907,2.65011741026501,52.7675276752767,1.8450184501845,45.6435643564356,75.2846534653465,0.788326065078833,1.22442133512244,23.9013753773901,41,0,2,39,3714,70,45,95.1219512195122,64.2857142857143,"54-1282624",632704,9.3,373604,0.053,7421367,-0.04,0.48,0,0,0.38,0.132,0.008,6788663,0.001,0.708,0.116,0.025,0.001,0,0.15,7047763,565721.92,0,784193,8397677.92,3.3,3.3,2.6,1891727,0,516511,6725171,0.531,17.7,4610314,0,0,0,4610314,816025.578,4806373.404,1.45872298502879,55.9857142857143,569.327658503858,0.504774723216709,0.0409052085590386,0.0692735866750301,0.0464971751412429,3.95901370055859
"207","H80CS00173",2,1.08709106984969,1,0,2017,19.0656769404551,23.1160238825238,38.8171695981927,19.0011295788285,12394,11,0,44,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2019,47.14,37.14,54.58,60,95.98,44.94,84.29,99,2740,1900,8648,5600,3856,8236,268,5,2.39789527279837,9.42496776352205,0.548652573826045,41.2538324995966,2.93690495401,52.8965628529934,2.04937873164434,37.5,71.3894184938036,0.822978860739067,1.44424721639503,23.7211553977731,35,0,1,34,3790,3790,2024,97.1428571428571,53.4036939313984,"54-1282624",1096810,15.4,831027,0.113,8207534,0.106,0.543,0,0,0.33,0.12,0.006,7106854,0.047,0.74,0.114,0.021,0.003,0,0.122,7372637,592237.83,133305,0,8098179.83,4.6,4.6,4.6,2737970,0,378626,6691293,0.545,12.8,5441341,3870,0,3870,5445211,696987.008,5259071.96,1.22883998434588,60.5814285714286,573.410843956753,0.555186850095877,0.0847304654447048,0.112223945438208,0.068125,4.74392321732345
"208","H80CS00173",2,1.08709106984969,1,0,2018,17.4279918864097,23.1237322515213,39.6024340770791,19.8458417849899,12325,11,0,44,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2019,21.43,64.29,54.08,62.11,95.65,47.7,75.71,112,3392,1864,8235,5743,3958,7749,268,5,2.39789527279837,9.41938499891089,0.705882352941177,41.2332657200811,2.57200811359026,53.0304259634888,1.82555780933063,39.3564082715913,73.4933097423421,0.446247464503043,0.67342799188641,23.026369168357,37,0,5,33,3898,3898,2143,89.1891891891892,54.9769112365316,"54-1282624",508253,6.5,268277,0.033,8288789,0.01,0.583,0,0,0.317,0.094,0.007,7781630,0.095,0.725,0.109,0.021,0.002,0,0.143,8021606,648469.17,328000,0,8998075.17,4.5,4.5,4.7,2923234,0,499495,6691292,0.581,8.9,5709618,2776,0,2776,5712394,508403.066,5641681.75,1.17136388001248,60.1385714285714,631.369574036511,0.564799499625322,0.0265252563742947,0.0501441513716454,0.102359550561798,4.23600327862966
"209","H80CS00173",2,1.08709106984969,1,0,2019,10.2379235760634,20.8443483137066,41.2641192021149,27.653608908115,12483,11,0,44,0,100,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2019,45.61,52.86,54.02,71.65,96.97,49.17,62.86,114,2986,1864,8233,5749,3958,7586,268,5,2.39789527279837,9.43212299765105,0.728991428342546,40.3268445085316,3.0441400304414,54.3619322278298,1.24168869662741,42.489837398374,78.5772357723577,0.45662100456621,0.120163422254266,20.8844027877914,15,0,0,14,3898,3898,2143,93.3333333333333,54.9769112365316,"54-1282624",1145776,13.2,928024,0.104,9254890,0.117,0.675,0,0,0.286,0.021,0.019,8674081,0.115,0.729,0.106,0.019,0,0,0.146,8891833,722840.08,193633,0,9808306.08,4.2,4.2,5.5,3000603,0,1425512,6372837,0.577,6.7,6637642,NA,NA,21733,6659375,446178.125,6323405.049,0.956972238385734,61.8771428571429,694.871505247136,0.616668635993567,0.0859364871702365,0.0537838301346279,0.139253731343284,4.83314295670792
"210","H80CS00173",2,1.08709106984969,1,0,2020,23.2888217015201,16.1081716637272,32.8798185941043,21.2480053749895,11907,11,0,44,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,2019,21.21,42.16,34.9,67.94,65.41,65.41,42.55,99,2571,1450,8874,5858,4099,6775,268,5,2.39789527279837,9.38488174145117,0.627300100368016,37.3703579792573,3.39578454332553,57.0592171294747,1.05386416861827,35.9365404298874,76.9805527123848,0.510204081632653,2.24155235864838,18.3673469387755,16,0,NA,NA,3944,3944,2355,NA,59.710953346856,"54-1282624",1057700,11.8,818501,0.089,10014061,0.082,0.56,0,0,0.416,0.01,0.014,8933278,0.03,0.738,0.106,0.018,0,0,0.137,9172477,744439.83,0,0,9916916.83,6,6,6.9,4441278,0,1149409,6302844,0.609,7.5,7456143,NA,NA,20822,7476965,560772.375,6592759.164,0.84296823644353,48.5114285714286,750.254304190812,0.628658133568576,0.0688190075764716,0.0908714998094342,0.123333333333333,5.08850379962855
"211","H80CS00175",2,2.31067961165049,1,0,2015,19.9378381489582,17.1060204903879,38.6669736387706,24.2891677218833,8687,3,0,45,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,85.88,53.42,61.39,69.92,56.07,51.68,50.43,85,1784,2740,5103,4940,2177,4190,101,2,1.09861228866811,9.06958293425992,0.448946701968459,14.5274548175435,7.22919304708185,65.7419132036376,4.91539081385979,48.1655924640555,79.9454635597422,1.62311499942443,0.149648900656153,36.6064233912743,31,0,2,29,1746,1746,1068,93.5483870967742,61.1683848797251,"54-1222147",338634,4.6,43033,0.006,7705910,0.1,0.633,0,0,0.263,0.099,0.005,7367276,0.067,0.675,0.062,0.012,0.019,0,0.233,7662877,613939.67,6271,0,8283087.67,2.3,2.3,10.6,1386800,6000,7853397,8524470,0.194,59.8,6500849,88145,0,88145,6588994,3940218.412,4972911.3,1.2937437793994,61.2557142857143,848.080580177276,0.370779217234784,0.00242157483452928,0.0190557844564866,0.00672240802675585,2.57531939899643
"212","H80CS00175",2,2.31067961165049,1,0,2016,14.8073022312373,18.6866125760649,43.3316430020284,23.1744421906694,7888,6,0,45,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,32.18,40.09,59.78,61.01,19.38,43.03,47.83,87,1564,2163,4609,3410,2173,4437,251,2,1.79175946922805,8.97309789628247,0.557809330628803,16.0750507099391,7.46703853955375,70.7403651115619,5.27383367139959,41.0445559161995,75.3614635585719,1.58468559837728,0.177484787018256,34.051724137931,26,0,3,22,2208,2208,1359,84.6153846153846,61.5489130434783,"54-1222147",264079,3.4,10862,0.001,8121670,0.054,0.619,0,0,0.313,0.067,0,7857591,0.067,0.641,0.098,0.011,0.024,0,0.227,8110808,654799.25,6592,0,8772199.25,2.5,2.5,9.9,1639398,6000,7578970,8674551,0.229,59,6511711,88145,0,88145,6599856,3893915.04,5036715.831,1.31435458591824,43.3285714285714,996.144903651116,0.368729307060387,0.000606852290912094,0.014753907763927,0.00694915254237288,2.52728546312759
